coupling mStop mChi run sign xsec error
313 2000 1800 Run3 plus 0.06291 0.0002029
313 2000 1900 Run3 plus 0.06193 0.0002185
313 2000 1950 Run3 plus 0.05766 0.0002033
313 2000 200 Run3 plus 0.06355 0.0002124
313 2000 300 Run3 plus 0.06354 0.0002099
313 2000 400 Run3 plus 0.06353 0.0002069
313 2000 500 Run3 plus 0.06352 0.0002038
313 2000 600 Run3 plus 0.06351 0.0002009
313 2000 700 Run3 plus 0.0635 0.0001985
313 2000 800 Run3 plus 0.06349 0.0001967
313 2000 900 Run3 plus 0.06348 0.0001954
313 900 100 Run3 plus 6.208 0.02787
313 900 200 Run3 plus 6.208 0.02784
313 900 300 Run3 plus 6.219 0.03229
313 900 400 Run3 plus 6.222 0.03366
313 900 500 Run3 plus 6.21 0.02255
313 900 600 Run3 plus 6.169 0.02286
313 900 700 Run3 plus 6.202 0.02301
313 900 800 Run3 plus 6.061 0.0241
313 900 850 Run3 plus 5.647 0.02262
313 950 400 Run3 plus 4.739 0.02545
313 950 500 Run3 plus 4.748 0.02315
313 950 600 Run3 plus 4.705 0.0174
313 950 700 Run3 plus 4.713 0.0175
313 950 800 Run3 plus 4.696 0.01764
313 950 900 Run3 plus 4.321 0.01716
